review_id,sample_id,head_text,head_type,head_start,head_end,relation,tail_text,tail_type,tail_start,tail_end,expert1_decision,expert1_evidence,expert1_notes,expert2_decision,expert2_evidence,expert2_notes,agreement_status,final_decision,final_source,final_evidence_or_reason,candidate_key_json
REL-893E7D938F0E7AA0,HR-0442,老年有竟日食粥,食疗方,193,200,containsIngredient,米,食材,129,130,present,"米。使水 性动荡。则输运捷。煮必瓷罐。勿用铜锡。有以瓷瓶 入灶内, 砻糠稻草煨之;,火候必致失度。",,absent,,尾实体属于相邻条目或另一语义单元。,disagreement,present,third_expert_adjudication,"米。使水 性动荡。则输运捷。煮必瓷罐。勿用铜锡。有以瓷瓶 入灶内, 砻糠稻草煨之;,火候必致失度。 ；原文中头尾实体位于同一语义单元，关系方向“containsIngredient”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0442"",193,200,""老年有竟日食粥"",""食疗方"",""containsIngredient"",129,130,""米"",""食材""]"
REL-894FD689ACBD73DB,HR-0268,三日后取饮,食疗方,191,196,recordedInText,《纲目》,古籍来源,40,44,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0268"",191,196,""三日后取饮"",""食疗方"",""recordedInText"",40,44,""《纲目》"",""古籍来源""]"
REL-8956CFDDECD3CBE4,HR-0018,看时候方,食疗方,32,36,usesCookingMethod,煮,烹饪方法,66,67,present,"看时候方下之。合须九月尽,三月前。 又法: 取天门冬三十斤。捣碎。煮",,present,"看时候方下之。合须九月尽,三月前。 又法: 取天门冬三十斤。捣碎。煮",依据局部原文直接判断。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0018"",32,36,""看时候方"",""食疗方"",""usesCookingMethod"",66,67,""煮"",""烹饪方法""]"
REL-89CD4B69B8CCD409,HR-0144,水,食材,271,272,hasFlavor,咸,食味,406,407,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0144"",271,272,""水"",""食材"",""hasFlavor"",406,407,""咸"",""食味""]"
REL-89CDFF5118930ACF,HR-0442,老年有竟日食粥,食疗方,193,200,recordedInText,《抱朴〈》,古籍来源,318,323,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0442"",193,200,""老年有竟日食粥"",""食疗方"",""recordedInText"",318,323,""《抱朴〈》"",""古籍来源""]"
REL-89DD44935C1BE0AE,HR-0268,《纲目》,古籍来源,40,44,authoredBy,孟诜,医家,162,164,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0268"",40,44,""《纲目》"",""古籍来源"",""authoredBy"",162,164,""孟诜"",""医家""]"
REL-8A009B3B2A825ACA,HR-0430,向前换汤,食疗方,306,310,usesCookingMethod,酿,烹饪方法,593,594,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0430"",306,310,""向前换汤"",""食疗方"",""usesCookingMethod"",593,594,""酿"",""烹饪方法""]"
REL-8A4497847D4D508C,HR-0420,水,食材,197,198,recordedInText,《释名`释疾瘀》,古籍来源,394,402,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0420"",197,198,""水"",""食材"",""recordedInText"",394,402,""《释名`释疾瘀》"",""古籍来源""]"
REL-8A546B8B5951FCBD,HR-0416,疮,病症,111,112,treatedByRecipe,杏仁作汤,食疗方,231,235,absent,,候选方向与原文语义不一致。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0416"",111,112,""疮"",""病症"",""treatedByRecipe"",231,235,""杏仁作汤"",""食疗方""]"
REL-8A7806BDAE1072A9,HR-0018,少少饮,食疗方,78,81,containsIngredient,姜,食材,0,1,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0018"",78,81,""少少饮"",""食疗方"",""containsIngredient"",0,1,""姜"",""食材""]"
REL-8A9C6884163B1575,HR-0344,伎整个混合物象请粥,食疗方,444,453,usesCookingMethod,酿,烹饪方法,225,226,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,insufficient_context,,需查看前后条目才能排除跨段误连。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0344"",444,453,""伎整个混合物象请粥"",""食疗方"",""usesCookingMethod"",225,226,""酿"",""烹饪方法""]"
REL-8B490DBE7B0DF70B,HR-0160,山药汤,食疗方,102,105,usesCookingMethod,炒,烹饪方法,34,35,present,山药汤'{; 补虚。益气。漏中。润肺。 山药一斤。煮熟; 粟米半升。炒,依据局部原文直接判断。,absent,,尾实体属于相邻条目或另一语义单元。,disagreement,present,third_expert_adjudication,山药汤'{; 补虚。益气。漏中。润肺。 山药一斤。煮熟; 粟米半升。炒；原文中头尾实体位于同一语义单元，关系方向“usesCookingMethod”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。,"[""HR-0160"",102,105,""山药汤"",""食疗方"",""usesCookingMethod"",34,35,""炒"",""烹饪方法""]"
REL-8B6F067A15B80DC0,HR-0386,水,食材,264,265,entersmeridian,心,归经,47,48,absent,,候选方向与原文语义不一致。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0386"",264,265,""水"",""食材"",""entersmeridian"",47,48,""心"",""归经""]"
REL-8BB72F1D18E2AFA1,HR-0298,邻国的制烧酒的方,食疗方,469,477,recordedInText,《饮膳正娶》,古籍来源,513,519,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0298"",469,477,""邻国的制烧酒的方"",""食疗方"",""recordedInText"",513,519,""《饮膳正娶》"",""古籍来源""]"
REL-8BDCE0B86027BAE6,HR-0412,用药刀如切极薄饮,食疗方,143,151,usesCookingMethod,泡,烹饪方法,62,63,present,"泡为主。 笋 粉 鲜笋老头不堪食者。切去其尖嫩者供馔。 其差老白而味 鲜者。看天气晴明,用药刀如切极",,present,"泡为主。 笋 粉 鲜笋老头不堪食者。切去其尖嫩者供馔。 其差老白而味 鲜者。看天气晴明,用药刀如切极",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0412"",143,151,""用药刀如切极薄饮"",""食疗方"",""usesCookingMethod"",62,63,""泡"",""烹饪方法""]"
REL-8C22D08A5133DE07,HR-0018,即去槽饮,食疗方,278,282,usesCookingMethod,煮,烹饪方法,150,151,present,"煮,取六大斗,去 详。澄清水。准凡水数浸曲,即用米五大斗炊饭,熟讫,取生 地黄细切-斗。捣如泥和下。",实体边界虽有排版噪声，但关系证据明确。,absent,,当前段落未提供足够的谓词或配方结构支持。,disagreement,absent,third_expert_adjudication,烹饪动作未明确作用于给定食疗方，或属于相邻条目；因此判定为 absent。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。,"[""HR-0018"",278,282,""即去槽饮"",""食疗方"",""usesCookingMethod"",150,151,""煮"",""烹饪方法""]"
REL-8C4ABBB92DBE0FE2,HR-0144,鲜宜清煮作汤,食疗方,64,70,usesCookingMethod,煮,烹饪方法,102,103,present,",皆以鲜胜者也,鲜宜清煮作汤; 如鳊。 如白,如鲋,",,present,",皆以鲜胜者也,鲜宜清煮作汤; 如鳊。 如白,如鲋,",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0144"",64,70,""鲜宜清煮作汤"",""食疗方"",""usesCookingMethod"",102,103,""煮"",""烹饪方法""]"
REL-8CCCCA6BA9009FC6,HR-0167,大麦,食材,210,212,recordedInText,《大观本草》,古籍来源,154,160,present,"《大观本草》无此字《本草纲目》作 ""鹿雉""。 酱: 味咸,性蹇。《本草纲目》日 :""面酱咸。豆酱甜",,absent,,当前段落未提供足够的谓词或配方结构支持。,disagreement,present,third_expert_adjudication,"《大观本草》无此字《本草纲目》作 ""鹿雉""。 酱: 味咸,性蹇。《本草纲目》日 :""面酱咸。豆酱甜 ；原文中头尾实体位于同一语义单元，关系方向“recordedInText”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0167"",210,212,""大麦"",""食材"",""recordedInText"",154,160,""《大观本草》"",""古籍来源""]"
REL-8CEE7C05D18C7B7A,HR-0271,水,食材,59,60,hasFlavor,甘,食味,239,240,present,"水痢@ ,以米饮@和一匙 空腹服之。子@: 主鬼气。末和酒, 服之良。又: 烧淋灰。煎。治淋 沥疾(",,present,"水痢@ ,以米饮@和一匙 空腹服之。子@: 主鬼气。末和酒, 服之良。又: 烧淋灰。煎。治淋 沥疾(",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",59,60,""水"",""食材"",""hasFlavor"",239,240,""甘"",""食味""]"
REL-8D731722BCB881ED,HR-0101,索粉作羹,食疗方,55,59,containsIngredient,酒,食材,27,28,present,酒醋喷炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹,,present,酒醋喷炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹,,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0101"",55,59,""索粉作羹"",""食疗方"",""containsIngredient"",27,28,""酒"",""食材""]"
REL-8D9C38750EBB8FB3,HR-0426,慎勿伤,养生原则,253,256,recommendsIngredient,赤小豆,食材,470,473,absent,,尾实体属于相邻条目或另一语义单元。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0426"",253,256,""慎勿伤"",""养生原则"",""recommendsIngredient"",470,473,""赤小豆"",""食材""]"
REL-8DA780FCC807BB72,HR-0333,反胃,病症,33,35,affectsOrgan,胃,脏腑,97,98,present,气。逐邪热。治反胃。痰滞。泻痢。润燥固精。,,present,气。逐邪热。治反胃。痰滞。泻痢。润燥固精。,,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0333"",33,35,""反胃"",""病症"",""affectsOrgan"",97,98,""胃"",""脏腑""]"
REL-8DB2892B12864267,HR-0031,内宫散,食疗方,139,142,usesCookingMethod,煎,烹饪方法,317,318,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0031"",139,142,""内宫散"",""食疗方"",""usesCookingMethod"",317,318,""煎"",""烹饪方法""]"
REL-8DC592EF27489A94,HR-0426,瓜,食材,94,95,recordedInText,《食经》,古籍来源,288,292,present,气尽。可食之。 《食经》藏越瓜法:糟一斗。盐三升。掩瓜,实体边界虽有排版噪声，但关系证据明确。,present,气尽。可食之。 《食经》藏越瓜法:糟一斗。盐三升。掩瓜,依据局部原文直接判断。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0426"",94,95,""瓜"",""食材"",""recordedInText"",288,292,""《食经》"",""古籍来源""]"
REL-8DD1A93FBC263EB1,HR-0427,盐,食材,176,177,hasNature,温,食性,11,12,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0427"",176,177,""盐"",""食材"",""hasNature"",11,12,""温"",""食性""]"
REL-8DD2C57D1D8F7CFF,HR-0412,或称蒸蛋羹,食疗方,289,294,usesCookingMethod,煮,烹饪方法,63,64,present,"煮滚。仍浸伶水内, 连泡 四五次。渐肥厚而松嫩。用酒酿。酱油拌醉为匕。 顿蛋腐: 炖蛋。或称蒸蛋羹",,absent,,尾实体属于相邻条目或另一语义单元。,disagreement,present,third_expert_adjudication,"煮滚。仍浸伶水内, 连泡 四五次。渐肥厚而松嫩。用酒酿。酱油拌醉为匕。 顿蛋腐: 炖蛋。或称蒸蛋羹；原文中头尾实体位于同一语义单元，关系方向“usesCookingMethod”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0412"",289,294,""或称蒸蛋羹"",""食疗方"",""usesCookingMethod"",63,64,""煮"",""烹饪方法""]"
REL-8E24CB8C1FC50ACC,HR-0394,用好肉熬制的浓汤,食疗方,439,447,recordedInText,"《食疗本
草》",古籍来源,328,335,entity_or_type_error,,给定实体边界包含多余文本，无法按当前关系有效判断。,entity_or_type_error,,实体类型与当前词项语义不匹配。,agreement,entity_or_type_error,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0394"",439,447,""用好肉熬制的浓汤"",""食疗方"",""recordedInText"",328,335,""《食疗本草》"",""古籍来源""]"
REL-8E2AD93DDC7A9A84,HR-0167,麦,食材,20,21,hasEffect,解毒,功效,231,233,absent,,候选方向与原文语义不一致。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0167"",20,21,""麦"",""食材"",""hasEffect"",231,233,""解毒"",""功效""]"
REL-8E91513BE0CBCF57,HR-0271,醋,食材,37,38,recordedInText,《嘉祜本草》,古籍来源,127,133,present,"《嘉祜本草》引 《孟诜曰""补入。又 苏颂《本草图经》白蒿"" 下云:""唐盂诜亦云: '生接,醋",依据局部原文直接判断。,present,"《嘉祜本草》引 《孟诜曰""补入。又 苏颂《本草图经》白蒿"" 下云:""唐盂诜亦云: '生接,醋",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",37,38,""醋"",""食材"",""recordedInText"",127,133,""《嘉祜本草》"",""古籍来源""]"
REL-8F611B10F29AA00F,HR-0394,盐,食材,87,88,hasEffect,补中益气,功效,116,120,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0394"",87,88,""盐"",""食材"",""hasEffect"",116,120,""补中益气"",""功效""]"
REL-8F8B92B0FF019428,HR-0034,盐,食材,33,34,hasNature,平,食性,97,98,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0034"",33,34,""盐"",""食材"",""hasNature"",97,98,""平"",""食性""]"
REL-90487B5311C8D5EC,HR-0353,这儿指一种烹调方,食疗方,247,255,containsIngredient,醋,食材,55,56,present,醋煮。可留十日。 收 放 薰 肉 大缸一个。洁净。置犬坛烧酒于缸底; 上加竹篾。贮肉 篾上。纸糊缸几,,present,醋煮。可留十日。 收 放 薰 肉 大缸一个。洁净。置犬坛烧酒于缸底; 上加竹篾。贮肉 篾上。纸糊缸几,,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0353"",247,255,""这儿指一种烹调方"",""食疗方"",""containsIngredient"",55,56,""醋"",""食材""]"
REL-9055DF3F90A0A9FD,HR-0096,熬过方,食疗方,244,247,usesCookingMethod,熬,烹饪方法,203,204,present,"个, 水一小杯,熬过方净。一切鲜果晒干,宜用大",,present,"个, 水一小杯,熬过方净。一切鲜果晒干,宜用大",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0096"",244,247,""熬过方"",""食疗方"",""usesCookingMethod"",203,204,""熬"",""烹饪方法""]"
REL-90756C9D830BC744,HR-0060,水,食材,185,186,hasFlavor,淡,食味,228,229,absent,,候选方向与原文语义不一致。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0060"",185,186,""水"",""食材"",""hasFlavor"",228,229,""淡"",""食味""]"
REL-90796F3877DDFA46,HR-0052,醋,食材,263,264,hasFlavor,甘,食味,81,82,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0052"",263,264,""醋"",""食材"",""hasFlavor"",81,82,""甘"",""食味""]"
