record_id,participant_id,role,period,system_blind_code,task_id,task_set,bloom_task_level,start_timestamp,end_timestamp,completion_seconds,participant_response,system_output_id_or_log_path,task_completed,protocol_deviation,missing_reason,include_in_primary_analysis,notes,completion_seconds_derived
1328,P059,TCM_professional,1,SYS-T9,A-L4-01,A,L4,2026-05-04 14:14:01,2026-05-04 14:17:03,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P059/SYS-T9/A-L4-01.json,Y,N,,Y,,182.0
1329,P059,TCM_professional,1,SYS-T9,A-L5-01,A,L5,2026-05-04 14:17:19,2026-05-04 14:20:55,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P059/SYS-T9/A-L5-01.json,Y,N,,Y,,216.0
1330,P059,TCM_professional,1,SYS-T9,A-L5-02,A,L5,2026-05-04 14:21:11,2026-05-04 14:24:50,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P059/SYS-T9/A-L5-02.json,Y,N,,Y,,219.0
1331,P059,TCM_professional,1,SYS-T9,A-L6-02,A,L6,2026-05-04 14:25:03,2026-05-04 14:29:51,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P059/SYS-T9/A-L6-02.json,Y,N,,Y,,288.0
1332,P059,TCM_professional,1,SYS-T9,A-L6-01,A,L6,2026-05-04 14:30:14,2026-05-04 14:33:50,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P059/SYS-T9/A-L6-01.json,Y,N,,Y,,216.0
1333,P059,TCM_professional,2,SYS-R4,B-L1-01,B,L1,2026-05-04 14:54:02,2026-05-04 14:55:13,,温；消渴,logs/userstudy/P059/SYS-R4/B-L1-01.json,Y,N,,Y,,71.0
1334,P059,TCM_professional,2,SYS-R4,B-L1-02,B,L1,2026-05-04 14:55:28,2026-05-04 14:56:03,,盐；拌,logs/userstudy/P059/SYS-R4/B-L1-02.json,Y,N,,Y,,35.0
1335,P059,TCM_professional,2,SYS-R4,B-L2-02,B,L2,2026-05-04 14:56:17,2026-05-04 14:58:13,,油（食材）；水（食材）；水（食材）,logs/userstudy/P059/SYS-R4/B-L2-02.json,Y,N,,Y,,116.0
1336,P059,TCM_professional,2,SYS-R4,B-L2-01,B,L2,2026-05-04 14:58:32,2026-05-04 14:59:26,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P059/SYS-R4/B-L2-01.json,Y,N,,Y,,54.0
1337,P059,TCM_professional,2,SYS-R4,B-L3-01,B,L3,2026-05-04 14:59:46,2026-05-04 15:00:38,,水 —hasEffect→ 清热,logs/userstudy/P059/SYS-R4/B-L3-01.json,Y,N,,Y,,52.0
1338,P059,TCM_professional,2,SYS-R4,B-L3-02,B,L3,2026-05-04 15:00:49,2026-05-04 15:03:00,,内宫散 —containsIngredient→ 醋,logs/userstudy/P059/SYS-R4/B-L3-02.json,Y,N,,Y,,131.0
1339,P059,TCM_professional,2,SYS-R4,B-L4-02,B,L4,2026-05-04 15:03:21,2026-05-04 15:06:22,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P059/SYS-R4/B-L4-02.json,Y,N,,Y,,181.0
1340,P059,TCM_professional,2,SYS-R4,B-L4-01,B,L4,2026-05-04 15:06:34,2026-05-04 15:10:12,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P059/SYS-R4/B-L4-01.json,Y,N,,Y,,218.0
1341,P059,TCM_professional,2,SYS-R4,B-L5-01,B,L5,2026-05-04 15:10:30,2026-05-04 15:12:46,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P059/SYS-R4/B-L5-01.json,Y,N,,Y,,136.0
1342,P059,TCM_professional,2,SYS-R4,B-L5-02,B,L5,2026-05-04 15:13:04,2026-05-04 15:17:09,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P059/SYS-R4/B-L5-02.json,Y,N,,Y,,245.0
1343,P059,TCM_professional,2,SYS-R4,B-L6-01,B,L6,2026-05-04 15:17:24,2026-05-04 15:21:56,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P059/SYS-R4/B-L6-01.json,Y,N,,Y,,272.0
1344,P059,TCM_professional,2,SYS-R4,B-L6-02,B,L6,2026-05-04 15:22:10,2026-05-04 15:25:52,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P059/SYS-R4/B-L6-02.json,Y,N,,Y,,222.0
1345,P060,TCM_professional,1,SYS-R4,A-L1-02,A,L1,2026-05-05 09:20:03,2026-05-05 09:20:47,,甘；平,logs/userstudy/P060/SYS-R4/A-L1-02.json,Y,N,,Y,,44.0
1346,P060,TCM_professional,1,SYS-R4,A-L1-01,A,L1,2026-05-05 09:21:04,2026-05-05 09:21:39,,水；《内经》,logs/userstudy/P060/SYS-R4/A-L1-01.json,Y,N,,Y,,35.0
1347,P060,TCM_professional,1,SYS-R4,A-L2-02,A,L2,2026-05-05 09:21:48,2026-05-05 09:23:02,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P060/SYS-R4/A-L2-02.json,Y,N,,Y,,74.0
1348,P060,TCM_professional,1,SYS-R4,A-L2-01,A,L2,2026-05-05 09:23:21,2026-05-05 09:24:30,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P060/SYS-R4/A-L2-01.json,Y,N,,Y,,69.0
1349,P060,TCM_professional,1,SYS-R4,A-L3-02,A,L3,2026-05-05 09:24:43,2026-05-05 09:25:38,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P060/SYS-R4/A-L3-02.json,Y,N,,Y,,55.0
1350,P060,TCM_professional,1,SYS-R4,A-L3-01,A,L3,2026-05-05 09:26:01,2026-05-05 09:28:06,,瓜 —hasNature→ 平,logs/userstudy/P060/SYS-R4/A-L3-01.json,Y,N,,Y,,125.0
1351,P060,TCM_professional,1,SYS-R4,A-L4-02,A,L4,2026-05-05 09:28:14,2026-05-05 09:30:53,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P060/SYS-R4/A-L4-02.json,Y,N,,Y,,159.0
1352,P060,TCM_professional,1,SYS-R4,A-L4-01,A,L4,2026-05-05 09:31:11,2026-05-05 09:32:56,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P060/SYS-R4/A-L4-01.json,Y,N,,Y,,105.0
1353,P060,TCM_professional,1,SYS-R4,A-L5-01,A,L5,2026-05-05 09:33:14,2026-05-05 09:35:48,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P060/SYS-R4/A-L5-01.json,Y,N,,Y,,154.0
1354,P060,TCM_professional,1,SYS-R4,A-L5-02,A,L5,2026-05-05 09:35:57,2026-05-05 09:37:54,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P060/SYS-R4/A-L5-02.json,Y,N,,Y,,117.0
1355,P060,TCM_professional,1,SYS-R4,A-L6-02,A,L6,2026-05-05 09:38:19,2026-05-05 09:41:14,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P060/SYS-R4/A-L6-02.json,Y,N,,Y,,175.0
1356,P060,TCM_professional,1,SYS-R4,A-L6-01,A,L6,2026-05-05 09:41:37,2026-05-05 09:46:16,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P060/SYS-R4/A-L6-01.json,Y,N,,Y,,279.0
1357,P060,TCM_professional,2,SYS-T9,B-L1-02,B,L1,2026-05-05 10:06:26,2026-05-05 10:07:18,,盐；拌,logs/userstudy/P060/SYS-T9/B-L1-02.json,Y,N,,Y,,52.0
1358,P060,TCM_professional,2,SYS-T9,B-L1-01,B,L1,2026-05-05 10:07:39,2026-05-05 10:08:32,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P060/SYS-T9/B-L1-01.json,Y,N,,Y,,53.0
1359,P060,TCM_professional,2,SYS-T9,B-L2-02,B,L2,2026-05-05 10:08:57,2026-05-05 10:10:13,,油（食材）；水（食材）；水（食材）,logs/userstudy/P060/SYS-T9/B-L2-02.json,Y,N,,Y,,76.0
1360,P060,TCM_professional,2,SYS-T9,B-L2-01,B,L2,2026-05-05 10:10:22,2026-05-05 10:12:23,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P060/SYS-T9/B-L2-01.json,Y,N,,Y,,121.0
1361,P060,TCM_professional,2,SYS-T9,B-L3-01,B,L3,2026-05-05 10:12:34,2026-05-05 10:14:42,,水 —hasEffect→ 清热,logs/userstudy/P060/SYS-T9/B-L3-01.json,Y,N,,Y,,128.0
1362,P060,TCM_professional,2,SYS-T9,B-L3-02,B,L3,2026-05-05 10:14:55,2026-05-05 10:17:34,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P060/SYS-T9/B-L3-02.json,Y,N,,Y,,159.0
1363,P060,TCM_professional,2,SYS-T9,B-L4-02,B,L4,2026-05-05 10:17:57,2026-05-05 10:21:10,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P060/SYS-T9/B-L4-02.json,Y,N,,Y,,193.0
1364,P060,TCM_professional,2,SYS-T9,B-L4-01,B,L4,2026-05-05 10:21:25,2026-05-05 10:23:32,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P060/SYS-T9/B-L4-01.json,Y,N,,Y,,127.0
1365,P060,TCM_professional,2,SYS-T9,B-L5-01,B,L5,2026-05-05 10:23:57,2026-05-05 10:27:49,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P060/SYS-T9/B-L5-01.json,Y,N,,Y,,232.0
1366,P060,TCM_professional,2,SYS-T9,B-L5-02,B,L5,2026-05-05 10:28:06,2026-05-05 10:31:59,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P060/SYS-T9/B-L5-02.json,Y,N,,Y,,233.0
1367,P060,TCM_professional,2,SYS-T9,B-L6-01,B,L6,2026-05-05 10:32:22,2026-05-05 10:36:58,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P060/SYS-T9/B-L6-01.json,Y,N,,Y,,276.0
1368,P060,TCM_professional,2,SYS-T9,B-L6-02,B,L6,2026-05-05 10:37:14,2026-05-05 10:40:21,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P060/SYS-T9/B-L6-02.json,Y,N,,Y,,187.0
1369,P061,TCM_professional,1,SYS-T9,B-L1-01,B,L1,2026-05-05 14:30:37,2026-05-05 14:31:55,,温；消渴,logs/userstudy/P061/SYS-T9/B-L1-01.json,Y,N,,Y,,78.0
1370,P061,TCM_professional,1,SYS-T9,B-L1-02,B,L1,2026-05-05 14:32:20,2026-05-05 14:33:38,,盐；拌,logs/userstudy/P061/SYS-T9/B-L1-02.json,Y,N,,Y,,78.0
1371,P061,TCM_professional,1,SYS-T9,B-L2-01,B,L2,2026-05-05 14:33:51,2026-05-05 14:35:08,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P061/SYS-T9/B-L2-01.json,Y,N,,Y,,77.0
1372,P061,TCM_professional,1,SYS-T9,B-L2-02,B,L2,2026-05-05 14:35:20,2026-05-05 14:36:39,,油（食材）；水（食材）；水（食材）,logs/userstudy/P061/SYS-T9/B-L2-02.json,Y,N,,Y,,79.0
1373,P061,TCM_professional,1,SYS-T9,B-L3-02,B,L3,2026-05-05 14:36:59,2026-05-05 14:38:18,,内宫散 —containsIngredient→ 醋,logs/userstudy/P061/SYS-T9/B-L3-02.json,Y,N,,Y,,79.0
1374,P061,TCM_professional,1,SYS-T9,B-L3-01,B,L3,2026-05-05 14:38:31,2026-05-05 14:40:25,,水 —hasEffect→ 清热,logs/userstudy/P061/SYS-T9/B-L3-01.json,Y,N,,Y,,114.0
1375,P061,TCM_professional,1,SYS-T9,B-L4-01,B,L4,2026-05-05 14:40:36,2026-05-05 14:42:59,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P061/SYS-T9/B-L4-01.json,Y,N,,Y,,143.0
1376,P061,TCM_professional,1,SYS-T9,B-L4-02,B,L4,2026-05-05 14:43:12,2026-05-05 14:46:05,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P061/SYS-T9/B-L4-02.json,Y,N,,Y,,173.0
1377,P061,TCM_professional,1,SYS-T9,B-L5-02,B,L5,2026-05-05 14:46:27,2026-05-05 14:49:36,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P061/SYS-T9/B-L5-02.json,Y,N,,Y,,189.0
1378,P061,TCM_professional,1,SYS-T9,B-L5-01,B,L5,2026-05-05 14:49:47,2026-05-05 14:53:41,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P061/SYS-T9/B-L5-01.json,Y,N,,Y,,234.0
1379,P061,TCM_professional,1,SYS-T9,B-L6-01,B,L6,2026-05-05 14:53:55,2026-05-05 14:56:51,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P061/SYS-T9/B-L6-01.json,Y,N,,Y,,176.0
1380,P061,TCM_professional,1,SYS-T9,B-L6-02,B,L6,2026-05-05 14:57:07,2026-05-05 15:01:36,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P061/SYS-T9/B-L6-02.json,Y,N,,Y,,269.0
1381,P061,TCM_professional,2,SYS-R4,A-L1-02,A,L1,2026-05-05 15:21:44,2026-05-05 15:22:19,,甘；平,logs/userstudy/P061/SYS-R4/A-L1-02.json,Y,N,,Y,,35.0
1382,P061,TCM_professional,2,SYS-R4,A-L1-01,A,L1,2026-05-05 15:22:43,2026-05-05 15:23:25,,水；《内经》,logs/userstudy/P061/SYS-R4/A-L1-01.json,Y,N,,Y,,42.0
1383,P061,TCM_professional,2,SYS-R4,A-L2-02,A,L2,2026-05-05 15:23:33,2026-05-05 15:24:28,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P061/SYS-R4/A-L2-02.json,Y,N,,Y,,55.0
1384,P061,TCM_professional,2,SYS-R4,A-L2-01,A,L2,2026-05-05 15:24:41,2026-05-05 15:25:44,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P061/SYS-R4/A-L2-01.json,Y,N,,Y,,63.0
1385,P061,TCM_professional,2,SYS-R4,A-L3-01,A,L3,2026-05-05 15:26:04,2026-05-05 15:26:40,,瓜 —hasNature→ 平,logs/userstudy/P061/SYS-R4/A-L3-01.json,Y,N,,Y,,36.0
1386,P061,TCM_professional,2,SYS-R4,A-L3-02,A,L3,2026-05-05 15:26:59,2026-05-05 15:29:26,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P061/SYS-R4/A-L3-02.json,Y,N,,Y,,147.0
1387,P061,TCM_professional,2,SYS-R4,A-L4-02,A,L4,2026-05-05 15:29:46,2026-05-05 15:32:34,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P061/SYS-R4/A-L4-02.json,Y,N,,Y,,168.0
1388,P061,TCM_professional,2,SYS-R4,A-L4-01,A,L4,2026-05-05 15:32:46,2026-05-05 15:34:42,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P061/SYS-R4/A-L4-01.json,Y,N,,Y,,116.0
1389,P061,TCM_professional,2,SYS-R4,A-L5-01,A,L5,2026-05-05 15:35:03,2026-05-05 15:37:50,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P061/SYS-R4/A-L5-01.json,Y,N,,Y,,167.0
1390,P061,TCM_professional,2,SYS-R4,A-L5-02,A,L5,2026-05-05 15:38:03,2026-05-05 15:40:14,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P061/SYS-R4/A-L5-02.json,Y,N,,Y,,131.0
1391,P061,TCM_professional,2,SYS-R4,A-L6-01,A,L6,2026-05-05 15:40:32,2026-05-05 15:44:20,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P061/SYS-R4/A-L6-01.json,Y,N,,Y,,228.0
1392,P061,TCM_professional,2,SYS-R4,A-L6-02,A,L6,2026-05-05 15:44:43,2026-05-05 15:47:25,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P061/SYS-R4/A-L6-02.json,Y,N,,Y,,162.0
1393,P062,TCM_professional,1,SYS-R4,B-L1-01,B,L1,2026-05-06 09:00:12,2026-05-06 09:01:06,,温；消渴,logs/userstudy/P062/SYS-R4/B-L1-01.json,Y,N,,Y,,54.0
1394,P062,TCM_professional,1,SYS-R4,B-L1-02,B,L1,2026-05-06 09:01:31,2026-05-06 09:02:10,,盐；拌,logs/userstudy/P062/SYS-R4/B-L1-02.json,Y,N,,Y,,39.0
1395,P062,TCM_professional,1,SYS-R4,B-L2-01,B,L2,2026-05-06 09:02:31,2026-05-06 09:03:06,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P062/SYS-R4/B-L2-01.json,Y,N,,Y,,35.0
1396,P062,TCM_professional,1,SYS-R4,B-L2-02,B,L2,2026-05-06 09:03:30,2026-05-06 09:04:58,,油（食材）；水（食材）；水（食材）,logs/userstudy/P062/SYS-R4/B-L2-02.json,Y,N,,Y,,88.0
1397,P062,TCM_professional,1,SYS-R4,B-L3-01,B,L3,2026-05-06 09:05:10,2026-05-06 09:06:43,,水 —hasEffect→ 清热,logs/userstudy/P062/SYS-R4/B-L3-01.json,Y,N,,Y,,93.0
1398,P062,TCM_professional,1,SYS-R4,B-L3-02,B,L3,2026-05-06 09:06:58,2026-05-06 09:07:50,,内宫散 —containsIngredient→ 醋,logs/userstudy/P062/SYS-R4/B-L3-02.json,Y,N,,Y,,52.0
1399,P062,TCM_professional,1,SYS-R4,B-L4-01,B,L4,2026-05-06 09:08:14,2026-05-06 09:10:47,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P062/SYS-R4/B-L4-01.json,Y,N,,Y,,153.0
1400,P062,TCM_professional,1,SYS-R4,B-L4-02,B,L4,2026-05-06 09:11:10,2026-05-06 09:12:43,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P062/SYS-R4/B-L4-02.json,Y,N,,Y,,93.0
1401,P062,TCM_professional,1,SYS-R4,B-L5-02,B,L5,2026-05-06 09:13:08,2026-05-06 09:15:19,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P062/SYS-R4/B-L5-02.json,Y,N,,Y,,131.0
1402,P062,TCM_professional,1,SYS-R4,B-L5-01,B,L5,2026-05-06 09:15:38,2026-05-06 09:18:06,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P062/SYS-R4/B-L5-01.json,Y,N,,Y,,148.0
1403,P062,TCM_professional,1,SYS-R4,B-L6-01,B,L6,2026-05-06 09:18:18,2026-05-06 09:22:04,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P062/SYS-R4/B-L6-01.json,Y,N,,Y,,226.0
1404,P062,TCM_professional,1,SYS-R4,B-L6-02,B,L6,2026-05-06 09:22:20,2026-05-06 09:26:18,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P062/SYS-R4/B-L6-02.json,Y,N,,Y,,238.0
1405,P062,TCM_professional,2,SYS-T9,A-L1-01,A,L1,2026-05-06 09:46:29,2026-05-06 09:47:46,,水；《内经》,logs/userstudy/P062/SYS-T9/A-L1-01.json,Y,N,,Y,,77.0
1406,P062,TCM_professional,2,SYS-T9,A-L1-02,A,L1,2026-05-06 09:47:57,2026-05-06 09:49:24,,甘；平,logs/userstudy/P062/SYS-T9/A-L1-02.json,Y,N,,Y,,87.0
1407,P062,TCM_professional,2,SYS-T9,A-L2-02,A,L2,2026-05-06 09:49:35,2026-05-06 09:50:49,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P062/SYS-T9/A-L2-02.json,Y,N,,Y,,74.0
1408,P062,TCM_professional,2,SYS-T9,A-L2-01,A,L2,2026-05-06 09:50:59,2026-05-06 09:52:59,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P062/SYS-T9/A-L2-01.json,Y,N,,Y,,120.0
1409,P062,TCM_professional,2,SYS-T9,A-L3-01,A,L3,2026-05-06 09:53:16,2026-05-06 09:55:22,,瓜 —hasNature→ 平,logs/userstudy/P062/SYS-T9/A-L3-01.json,Y,N,,Y,,126.0
1410,P062,TCM_professional,2,SYS-T9,A-L3-02,A,L3,2026-05-06 09:55:39,2026-05-06 09:57:38,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P062/SYS-T9/A-L3-02.json,Y,N,,Y,,119.0
1411,P062,TCM_professional,2,SYS-T9,A-L4-02,A,L4,2026-05-06 09:57:56,2026-05-06 10:01:46,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P062/SYS-T9/A-L4-02.json,Y,N,,Y,,230.0
1412,P062,TCM_professional,2,SYS-T9,A-L4-01,A,L4,2026-05-06 10:02:11,2026-05-06 10:05:07,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P062/SYS-T9/A-L4-01.json,Y,N,,Y,,176.0
1413,P062,TCM_professional,2,SYS-T9,A-L5-01,A,L5,2026-05-06 10:05:19,2026-05-06 10:08:58,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P062/SYS-T9/A-L5-01.json,Y,N,,Y,,219.0
1414,P062,TCM_professional,2,SYS-T9,A-L5-02,A,L5,2026-05-06 10:09:23,2026-05-06 10:12:55,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P062/SYS-T9/A-L5-02.json,Y,N,,Y,,212.0
1415,P062,TCM_professional,2,SYS-T9,A-L6-01,A,L6,2026-05-06 10:13:20,2026-05-06 10:17:09,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P062/SYS-T9/A-L6-01.json,Y,N,,Y,,229.0
1416,P062,TCM_professional,2,SYS-T9,A-L6-02,A,L6,2026-05-06 10:17:32,2026-05-06 10:20:43,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P062/SYS-T9/A-L6-02.json,Y,N,,Y,,191.0
1417,P063,TCM_professional,1,SYS-T9,A-L1-02,A,L1,2026-05-06 14:20:32,2026-05-06 14:21:34,,甘；平,logs/userstudy/P063/SYS-T9/A-L1-02.json,Y,N,,Y,,62.0
1418,P063,TCM_professional,1,SYS-T9,A-L1-01,A,L1,2026-05-06 14:21:58,2026-05-06 14:22:42,,水；《内经》,logs/userstudy/P063/SYS-T9/A-L1-01.json,Y,N,,Y,,44.0
1419,P063,TCM_professional,1,SYS-T9,A-L2-01,A,L2,2026-05-06 14:23:05,2026-05-06 14:24:54,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P063/SYS-T9/A-L2-01.json,Y,N,,Y,,109.0
1420,P063,TCM_professional,1,SYS-T9,A-L2-02,A,L2,2026-05-06 14:25:12,2026-05-06 14:26:50,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P063/SYS-T9/A-L2-02.json,Y,N,,Y,,98.0
1421,P063,TCM_professional,1,SYS-T9,A-L3-01,A,L3,2026-05-06 14:27:00,2026-05-06 14:28:57,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P063/SYS-T9/A-L3-01.json,Y,N,,Y,,117.0
1422,P063,TCM_professional,1,SYS-T9,A-L3-02,A,L3,2026-05-06 14:29:17,2026-05-06 14:31:10,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P063/SYS-T9/A-L3-02.json,Y,N,,Y,,113.0
1423,P063,TCM_professional,1,SYS-T9,A-L4-01,A,L4,2026-05-06 14:31:35,2026-05-06 14:33:57,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P063/SYS-T9/A-L4-01.json,Y,N,,Y,,142.0
1424,P063,TCM_professional,1,SYS-T9,A-L4-02,A,L4,2026-05-06 14:34:18,2026-05-06 14:37:14,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P063/SYS-T9/A-L4-02.json,Y,N,,Y,,176.0
1425,P063,TCM_professional,1,SYS-T9,A-L5-01,A,L5,2026-05-06 14:37:36,2026-05-06 14:42:18,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P063/SYS-T9/A-L5-01.json,Y,N,,Y,,282.0
1426,P063,TCM_professional,1,SYS-T9,A-L5-02,A,L5,2026-05-06 14:42:42,2026-05-06 14:45:43,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P063/SYS-T9/A-L5-02.json,Y,N,,Y,,181.0
1427,P063,TCM_professional,1,SYS-T9,A-L6-01,A,L6,2026-05-06 14:46:07,2026-05-06 14:50:05,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P063/SYS-T9/A-L6-01.json,Y,N,,Y,,238.0
1428,P063,TCM_professional,1,SYS-T9,A-L6-02,A,L6,2026-05-06 14:50:24,2026-05-06 14:54:19,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P063/SYS-T9/A-L6-02.json,Y,N,,Y,,235.0
1429,P063,TCM_professional,2,SYS-R4,B-L1-02,B,L1,2026-05-06 15:14:38,2026-05-06 15:16:16,,盐；拌,logs/userstudy/P063/SYS-R4/B-L1-02.json,Y,N,,Y,,98.0
